step,token_id,token_text,wall_us,n_kv_cells,rss_kb,log_prob,nll,evicted_this_step
2460,8209," battle",217817266,12197,535464,-0.000327,0.000327,0
2461,304," in",217860594,12198,535464,-0.000180,0.000180,0
2462,11002," Japanese",217904663,12199,535464,-0.000252,0.000252,0
2463,21160," waters",217953618,12200,535464,-0.000284,0.000284,0
2464,323," and",217997910,12201,535464,-0.000257,0.000257,0
2465,1053," would",218041558,12202,535464,-0.001658,0.001658,0
2466,617," have",218083533,12203,535464,-0.000623,0.000623,0
2467,1027," been",218124448,12204,535464,-0.000197,0.000197,0
2468,279," the",218166422,12205,535464,-0.000272,0.000272,0
2469,7928," largest",218210076,12206,535464,-0.000133,0.000133,0
2470,26155," fleet",218254338,12207,535464,-0.000209,0.000209,0
2471,3596," ever",218299018,12208,535464,-0.001190,0.001190,0
2472,5918," built",218345352,12209,535464,-0.001418,0.001418,0
2473,520," at",218391815,12210,535464,-0.000318,0.000318,0
2474,430," that",218438055,12211,535464,-0.000524,0.000524,0
2475,892," time",218481739,12212,535464,-0.000124,0.000124,0
2476,13,".",218525321,12213,535464,-0.042225,0.042225,0
2477,578," The",218568803,12214,535464,-0.000341,0.000341,0
2478,2955," design",218612525,12215,535464,-0.000344,0.000344,0
2479,315," of",218655744,12216,535464,-0.000403,0.000403,0
2480,279," the",218697444,12217,535464,-0.000172,0.000172,0
2481,25572," battles",218739350,12218,535464,-0.000781,0.000781,0
2482,34322,"hips",218780591,12219,535464,-0.001630,0.001630,0
2483,574," was",218823337,12220,535464,-0.000707,0.000707,0
2484,28160," influenced",218866530,12221,535464,-0.000479,0.000479,0
2485,555," by",218913200,12222,535464,-0.000154,0.000154,0
2486,279," the",218966123,12223,535464,-0.000042,0.000042,0
2487,11002," Japanese",219014316,12224,535464,-0.000272,0.000272,0
2488,19574," Navy",219057676,12225,535464,-0.000312,0.000312,0
2489,596,"'s",219101606,12226,535464,-0.000370,0.000370,0
2490,12876," desire",219145843,12227,535464,-0.000635,0.000635,0
2491,311," to",219190641,12228,535464,-0.000199,0.000199,0
2492,10519," maintain",219234725,12229,535464,-0.000502,0.000502,0
2493,264," a",219279306,12230,535464,-0.000143,0.000143,0
2494,26155," fleet",219323348,12231,535464,-0.000060,0.000060,0
2495,449," with",219367026,12232,535464,-0.000360,0.000360,0
2496,520," at",219410123,12233,535464,-0.000220,0.000220,0
2497,3325," least",219453265,12234,535464,-0.000064,0.000064,0
2498,220," ",219495286,12235,535464,-0.000017,0.000017,0
2499,2031,"70",219536383,12236,535464,-0.000557,0.000557,0
2500,1034," %",219577138,12237,535464,-0.004089,0.004089,0
2501,439," as",219620470,12238,535464,-0.000166,0.000166,0
2502,1690," many",219663823,12239,535464,-0.000337,0.000337,0
2503,6864," capital",219708762,12240,535344,-0.000115,0.000115,0
2504,18198," ships",219752965,12241,535344,-0.000896,0.000896,0
2505,439," as",219801443,12242,535344,-0.000229,0.000229,0
2506,279," the",219847265,12243,535344,-0.000065,0.000065,0
2507,2326," US",219891335,12244,535480,-0.000226,0.000226,0
2508,19574," Navy",219932784,12245,535480,-0.002042,0.002042,0
2509,13,".",219973967,12246,535480,-0.051182,0.051182,0
2510,578," The",220014975,12247,535480,-0.000590,0.000590,0
2511,358," I",220056677,12248,535480,-0.000991,0.000991,0
2512,41,"J",220098010,12249,535480,-0.000431,0.000431,0
2513,45,"N",220138872,12250,535480,-0.003028,0.003028,0
2514,364," '",220181432,12251,535440,-0.001174,0.001174,0
2515,82,"s",220225815,12252,535440,-0.000018,0.000018,0
2516,26155," fleet",220269053,12253,535480,-0.000499,0.000499,0
2517,574," was",220317488,12254,535464,-0.000377,0.000377,0
2518,6319," designed",220361385,12255,535464,-0.000422,0.000422,0
2519,311," to",220404656,12256,535464,-0.000248,0.000248,0
2520,387," be",220449263,12257,535464,-0.000099,0.000099,0
2521,13171," capable",220497953,12258,535464,-0.001782,0.001782,0
2522,315," of",220539132,12259,535464,-0.000206,0.000206,0
2523,11039," fighting",220582023,12260,535464,-0.000070,0.000070,0
2524,264," a",220628257,12261,535464,-0.000589,0.000589,0
2525,1403," two",220673708,12262,535464,-0.000180,0.000180,0
2526,12,"-",220718018,12263,535464,-0.000052,0.000052,0
2527,5383,"ship",220764116,12264,535456,-0.006309,0.006309,0
2528,8209," battle",220809121,12265,535456,-0.000347,0.000347,0
2529,304," in",220855826,12266,535456,-0.000185,0.000185,0
2530,11002," Japanese",220900018,12267,535456,-0.000263,0.000263,0
2531,21160," waters",220944337,12268,535456,-0.000331,0.000331,0
2532,323," and",220985834,12269,535456,-0.000238,0.000238,0
2533,1053," would",221037734,12270,535456,-0.001269,0.001269,0
2534,617," have",221081970,12271,535456,-0.000530,0.000530,0
2535,1027," been",221129596,12272,535464,-0.000198,0.000198,0
2536,279," the",221174093,12273,535344,-0.000142,0.000142,0
2537,7928," largest",221218923,12274,535344,-0.000107,0.000107,0
2538,26155," fleet",221262778,12275,535344,-0.000220,0.000220,0
2539,3596," ever",221306679,12276,535464,-0.001260,0.001260,0
2540,5918," built",221350348,12277,535464,-0.001350,0.001350,0
2541,520," at",221394146,12278,535464,-0.000319,0.000319,0
2542,430," that",221435860,12279,535464,-0.000420,0.000420,0
2543,892," time",221481386,12280,535464,-0.000210,0.000210,0
2544,13,".",221525977,12281,535464,-0.044835,0.044835,0
2545,578," The",221576783,12282,535464,-0.000352,0.000352,0
2546,2955," design",221621697,12283,535464,-0.000409,0.000409,0
2547,315," of",221666916,12284,535464,-0.000455,0.000455,0
2548,279," the",221717630,12285,535464,-0.000179,0.000179,0
2549,25572," battles",221761730,12286,535464,-0.000694,0.000694,0
2550,34322,"hips",221805596,12287,535464,-0.001640,0.001640,0
2551,574," was",221849675,12288,535464,-0.000605,0.000605,0
2552,28160," influenced",221890548,12289,535464,-0.000488,0.000488,0
2553,555," by",221933440,12290,535464,-0.000149,0.000149,0
2554,279," the",221976626,12291,535464,-0.000046,0.000046,0
2555,11002," Japanese",222020974,12292,535464,-0.000296,0.000296,0
2556,19574," Navy",222069572,12293,535464,-0.000329,0.000329,0
2557,596,"'s",222113385,12294,535464,-0.000393,0.000393,0
2558,12876," desire",222158683,12295,535464,-0.000694,0.000694,0
2559,311," to",222204429,12296,535464,-0.000135,0.000135,0
2560,10519," maintain",222248496,12297,535464,-0.000454,0.000454,0
2561,264," a",222292581,12298,535464,-0.000209,0.000209,0
2562,26155," fleet",222336988,12299,535464,-0.000063,0.000063,0
2563,449," with",222381904,12300,535464,-0.000280,0.000280,0
2564,520," at",222429453,12301,535464,-0.000239,0.000239,0
2565,3325," least",222473693,12302,535464,-0.000065,0.000065,0
2566,220," ",222518037,12303,535464,-0.000012,0.000012,0
2567,2031,"70",222562529,12304,535464,-0.000475,0.000475,0
2568,1034," %",222607271,12305,535464,-0.003858,0.003858,0
2569,439," as",222650961,12306,535464,-0.000189,0.000189,0
2570,1690," many",222693862,12307,535464,-0.000429,0.000429,0
2571,6864," capital",222737083,12308,535464,-0.000123,0.000123,0
2572,18198," ships",222783614,12309,535464,-0.000982,0.000982,0
2573,439," as",222823331,12310,535464,-0.000228,0.000228,0
2574,279," the",222866389,12311,535464,-0.000100,0.000100,0
2575,2326," US",222906713,12312,535464,-0.000273,0.000273,0
2576,19574," Navy",222945066,12313,535464,-0.002106,0.002106,0
2577,13,".",222988366,12314,535464,-0.051131,0.051131,0
2578,578," The",223032305,12315,535464,-0.000566,0.000566,0
2579,358," I",223075481,12316,535464,-0.001399,0.001399,0
2580,41,"J",223117695,12317,535464,-0.000412,0.000412,0
2581,45,"N",223160252,12318,535464,-0.003521,0.003521,0
2582,364," '",223202623,12319,535464,-0.001339,0.001339,0
2583,82,"s",223245112,12320,535464,-0.000019,0.000019,0
2584,26155," fleet",223290531,12321,535464,-0.000542,0.000542,0
2585,574," was",223334217,12322,535464,-0.000558,0.000558,0
2586,6319," designed",223378170,12323,535456,-0.000457,0.000457,0
2587,311," to",223423780,12324,535464,-0.000079,0.000079,0
2588,387," be",223467067,12325,535464,-0.000097,0.000097,0
2589,13171," capable",223509999,12326,535464,-0.001804,0.001804,0
2590,315," of",223550768,12327,535464,-0.000234,0.000234,0
2591,11039," fighting",223593854,12328,535464,-0.000071,0.000071,0
2592,264," a",223637154,12329,535464,-0.000591,0.000591,0
2593,1403," two",223681574,12330,535464,-0.000227,0.000227,0
2594,12,"-",223725762,12331,535464,-0.000062,0.000062,0
2595,5383,"ship",223769314,12332,535464,-0.008775,0.008775,0
2596,8209," battle",223817540,12333,535464,-0.000467,0.000467,0
2597,304," in",223861968,12334,535464,-0.000187,0.000187,0
2598,11002," Japanese",223905850,12335,535464,-0.000266,0.000266,0
2599,21160," waters",223948739,12336,535464,-0.000310,0.000310,0
2600,323," and",223992215,12337,535464,-0.000225,0.000225,0
2601,1053," would",224037251,12338,535464,-0.001540,0.001540,0
2602,617," have",224080953,12339,535464,-0.000478,0.000478,0
2603,1027," been",224126049,12340,535464,-0.000190,0.000190,0
2604,279," the",224170110,12341,535464,-0.000128,0.000128,0
2605,7928," largest",224217401,12342,535464,-0.000124,0.000124,0
2606,26155," fleet",224261792,12343,535464,-0.000198,0.000198,0
2607,3596," ever",224309131,12344,535464,-0.001256,0.001256,0
2608,5918," built",224355305,12345,535464,-0.001349,0.001349,0
2609,520," at",224397778,12346,535464,-0.000222,0.000222,0
2610,430," that",224441351,12347,535464,-0.000545,0.000545,0
2611,892," time",224485032,12348,535464,-0.000131,0.000131,0
2612,13,".",224528473,12349,535464,-0.044037,0.044037,0
2613,578," The",224572030,12350,535464,-0.000322,0.000322,0
2614,2955," design",224616772,12351,535464,-0.000522,0.000522,0
2615,315," of",224658206,12352,535464,-0.000315,0.000315,0
2616,279," the",224705267,12353,535464,-0.000175,0.000175,0
2617,25572," battles",224749141,12354,535464,-0.000660,0.000660,0
2618,34322,"hips",224794061,12355,535464,-0.001555,0.001555,0
2619,574," was",224837478,12356,535464,-0.000706,0.000706,0
2620,28160," influenced",224881009,12357,535464,-0.000482,0.000482,0
2621,555," by",224926956,12358,535464,-0.000132,0.000132,0
2622,279," the",224969943,12359,535464,-0.000052,0.000052,0
2623,11002," Japanese",225011213,12360,535464,-0.000302,0.000302,0
2624,19574," Navy",225054664,12361,535464,-0.000345,0.000345,0
2625,596,"'s",225098658,12362,535464,-0.000379,0.000379,0
2626,12876," desire",225142621,12363,535464,-0.000773,0.000773,0
2627,311," to",225186490,12364,535464,-0.000180,0.000180,0
2628,10519," maintain",225231046,12365,535464,-0.000448,0.000448,0
2629,264," a",225275010,12366,535464,-0.000203,0.000203,0
2630,26155," fleet",225318343,12367,535464,-0.000062,0.000062,0
2631,449," with",225362237,12368,535464,-0.000284,0.000284,0
2632,520," at",225405280,12369,535464,-0.000240,0.000240,0
2633,3325," least",225448537,12370,535464,-0.000066,0.000066,0
2634,220," ",225491961,12371,535464,-0.000012,0.000012,0
2635,2031,"70",225536829,12372,535464,-0.000565,0.000565,0
2636,1034," %",225581420,12373,535464,-0.003906,0.003906,0
2637,439," as",225627444,12374,535464,-0.000180,0.000180,0
2638,1690," many",225669593,12375,535464,-0.000354,0.000354,0
2639,6864," capital",225710027,12376,535464,-0.000128,0.000128,0
2640,18198," ships",225751272,12377,535464,-0.000958,0.000958,0
2641,439," as",225791407,12378,535464,-0.000219,0.000219,0
2642,279," the",225831143,12379,535464,-0.000073,0.000073,0
2643,2326," US",225871489,12380,535464,-0.000249,0.000249,0
2644,19574," Navy",225911800,12381,535464,-0.002274,0.002274,0
2645,13,".",225955404,12382,535464,-0.061773,0.061773,0
2646,578," The",226000980,12383,535464,-0.000517,0.000517,0
2647,358," I",226046050,12384,535464,-0.001333,0.001333,0
2648,41,"J",226089739,12385,535464,-0.000403,0.000403,0
2649,45,"N",226136729,12386,535464,-0.002810,0.002810,0
2650,364," '",226185789,12387,535464,-0.001015,0.001015,0
2651,82,"s",226228846,12388,535464,-0.000020,0.000020,0
2652,26155," fleet",226269509,12389,535464,-0.000554,0.000554,0
2653,574," was",226310108,12390,535464,-0.000492,0.000492,0
2654,6319," designed",226351697,12391,535464,-0.000454,0.000454,0
2655,311," to",226397046,12392,535464,-0.000222,0.000222,0
2656,387," be",226439217,12393,535464,-0.000120,0.000120,0
2657,13171," capable",226480296,12394,535464,-0.001827,0.001827,0
2658,315," of",226524402,12395,535464,-0.000327,0.000327,0
2659,11039," fighting",226565551,12396,535464,-0.000072,0.000072,0
2660,264," a",226614147,12397,535464,-0.000584,0.000584,0
2661,1403," two",226658358,12398,535464,-0.000257,0.000257,0
2662,12,"-",226702102,12399,535464,-0.000059,0.000059,0
2663,5383,"ship",226743862,12400,535464,-0.008282,0.008282,0
2664,8209," battle",226784310,12401,535464,-0.000414,0.000414,0
2665,304," in",226824529,12402,535464,-0.000165,0.000165,0
2666,11002," Japanese",226864858,12403,535464,-0.000268,0.000268,0
2667,21160," waters",226905735,12404,535464,-0.000341,0.000341,0
2668,323," and",226946891,12405,535464,-0.000236,0.000236,0
2669,1053," would",226987860,12406,535464,-0.001269,0.001269,0
2670,617," have",227029412,12407,535464,-0.000580,0.000580,0
2671,1027," been",227081753,12408,535464,-0.000193,0.000193,0
2672,279," the",227126317,12409,535464,-0.000133,0.000133,0
2673,7928," largest",227169839,12410,535464,-0.000138,0.000138,0
2674,26155," fleet",227213113,12411,535464,-0.000219,0.000219,0
2675,3596," ever",227259851,12412,535464,-0.001328,0.001328,0
2676,5918," built",227303450,12413,535464,-0.001405,0.001405,0
2677,520," at",227349161,12414,535464,-0.000197,0.000197,0
2678,430," that",227393353,12415,535464,-0.000429,0.000429,0
2679,892," time",227437985,12416,535464,-0.000141,0.000141,0
2680,13,".",227483072,12417,535464,-0.044799,0.044799,0
2681,578," The",227525541,12418,535464,-0.000306,0.000306,0
2682,2955," design",227568843,12419,535464,-0.000295,0.000295,0
2683,315," of",227613501,12420,535464,-0.000425,0.000425,0
2684,279," the",227657387,12421,535464,-0.000191,0.000191,0
2685,25572," battles",227700859,12422,535464,-0.000637,0.000637,0
2686,34322,"hips",227745700,12423,535464,-0.001565,0.001565,0
2687,574," was",227793606,12424,535464,-0.000817,0.000817,0
2688,28160," influenced",227840277,12425,535464,-0.000502,0.000502,0
2689,555," by",227884238,12426,535464,-0.000154,0.000154,0
2690,279," the",227929790,12427,535464,-0.000048,0.000048,0
2691,11002," Japanese",227973700,12428,535464,-0.000336,0.000336,0
2692,19574," Navy",228017579,12429,535464,-0.000338,0.000338,0
2693,596,"'s",228062599,12430,535464,-0.000367,0.000367,0
2694,12876," desire",228107049,12431,535464,-0.000718,0.000718,0
2695,311," to",228150761,12432,535464,-0.000099,0.000099,0
2696,10519," maintain",228194222,12433,535464,-0.000471,0.000471,0
2697,264," a",228243286,12434,535464,-0.000164,0.000164,0
2698,26155," fleet",228297017,12435,535464,-0.000064,0.000064,0
2699,449," with",228341952,12436,535464,-0.000294,0.000294,0
2700,520," at",228385802,12437,535464,-0.000361,0.000361,0
2701,3325," least",228429297,12438,535464,-0.000069,0.000069,0
2702,220," ",228472900,12439,535464,-0.000036,0.000036,0
2703,2031,"70",228516286,12440,535464,-0.000472,0.000472,0
2704,1034," %",228559951,12441,535464,-0.003716,0.003716,0
2705,439," as",228604088,12442,535464,-0.000171,0.000171,0
2706,1690," many",228647717,12443,535464,-0.000452,0.000452,0
2707,6864," capital",228693167,12444,535464,-0.000128,0.000128,0
2708,18198," ships",228734815,12445,535464,-0.001137,0.001137,0
2709,439," as",228776232,12446,535464,-0.000239,0.000239,0
2710,279," the",228817721,12447,535464,-0.000102,0.000102,0
2711,2326," US",228858876,12448,535464,-0.000404,0.000404,0
2712,19574," Navy",228899990,12449,535464,-0.002189,0.002189,0
2713,13,".",228941664,12450,535464,-0.064441,0.064441,0
2714,578," The",228984614,12451,535464,-0.000511,0.000511,0
2715,358," I",229028799,12452,535464,-0.001196,0.001196,0
2716,41,"J",229073282,12453,535464,-0.000389,0.000389,0
2717,45,"N",229118567,12454,535464,-0.002821,0.002821,0
2718,364," '",229161938,12455,535464,-0.001112,0.001112,0
2719,82,"s",229207779,12456,535464,-0.000018,0.000018,0
2720,26155," fleet",229251737,12457,535464,-0.000615,0.000615,0
2721,574," was",229295062,12458,535464,-0.000605,0.000605,0
2722,6319," designed",229338641,12459,535464,-0.000515,0.000515,0
2723,311," to",229379447,12460,535464,-0.000054,0.000054,0
2724,387," be",229420282,12461,535464,-0.000104,0.000104,0
2725,13171," capable",229461179,12462,535464,-0.001917,0.001917,0
2726,315," of",229501636,12463,535464,-0.000362,0.000362,0
2727,11039," fighting",229541936,12464,535464,-0.000076,0.000076,0
2728,264," a",229583666,12465,535464,-0.000711,0.000711,0
2729,1403," two",229627867,12466,535464,-0.000201,0.000201,0
2730,12,"-",229672139,12467,535464,-0.000038,0.000038,0
2731,5383,"ship",229720870,12468,535464,-0.006624,0.006624,0
2732,8209," battle",229769044,12469,535464,-0.000400,0.000400,0
2733,304," in",229818776,12470,535464,-0.000197,0.000197,0
2734,11002," Japanese",229862619,12471,535464,-0.000284,0.000284,0
2735,21160," waters",229906329,12472,535464,-0.000327,0.000327,0
2736,323," and",229949802,12473,535464,-0.000177,0.000177,0
2737,1053," would",229991240,12474,535464,-0.001244,0.001244,0
2738,617," have",230036702,12475,535464,-0.000586,0.000586,0
2739,1027," been",230082030,12476,535464,-0.000164,0.000164,0
2740,279," the",230129704,12477,535464,-0.000310,0.000310,0
2741,7928," largest",230179262,12478,535464,-0.000144,0.000144,0
2742,26155," fleet",230222953,12479,535464,-0.000217,0.000217,0
2743,3596," ever",230266139,12480,535464,-0.001403,0.001403,0
2744,5918," built",230309329,12481,535464,-0.001469,0.001469,0
2745,520," at",230351991,12482,535464,-0.000249,0.000249,0
2746,430," that",230392260,12483,535464,-0.000393,0.000393,0
2747,892," time",230432703,12484,535464,-0.000174,0.000174,0
2748,13,".",230473723,12485,535464,-0.048161,0.048161,0
